CustomerID,Customer,Recency,Frequency,Monetary,RecencyBin,FrequencyBin,MonetaryBin,RFM,Segment
15974,1,39,7,3442,3,5,5,355,Loyal Customers
15975,1,84,1,371,2,2,2,222,Hibernating
15976,1,165,2,430,2,3,2,232,Hibernating
15977,1,17,2,1054,4,3,4,434,Need Attention
15978,1,77,1,1098,2,2,4,224,At Risk
15980,1,88,3,2398,2,4,5,245,At Risk
15981,1,24,8,3408,4,5,5,455,Champions
15983,1,22,3,1034,4,4,4,444,Loyal Customers
15984,1,2,9,2714,5,5,5,555,Champions
15985,1,123,2,1142,2,3,4,234,At Risk
15986,1,30,1,168,4,2,1,421,New Customer
15987,1,12,6,1337,5,5,4,554,Champions
15988,1,19,1,158,4,2,1,421,New Customer
15990,1,44,2,792,3,3,3,333,Potential Loyalist
15992,1,3,1,41,5,2,1,521,Promising
15993,1,8,7,2797,5,5,5,555,Champions
15994,1,54,1,427,3,2,2,322,Hibernating
15996,1,88,5,797,2,4,3,243,At Risk
15998,1,36,5,3089,3,4,5,345,Loyal Customers
16000,1,2,3,12393,5,4,5,545,Champions
16003,1,29,5,2735,4,4,5,445,Champions
16005,1,12,4,615,5,4,3,543,Loyal Customers
16006,1,211,1,101,1,2,1,121,Lost
16007,1,47,4,1701,3,4,4,344,Loyal Customers
16008,1,23,3,478,4,4,3,443,Need Attention
16009,1,22,4,992,4,4,4,444,Loyal Customers
16010,1,245,3,407,1,4,2,142,At Risk
16011,1,8,15,3124,5,5,5,555,Champions
16012,1,35,3,1415,3,4,4,344,Loyal Customers
16013,1,3,45,36068,5,5,5,555,Champions
16014,1,37,3,662,3,4,3,343,Need Attention
16015,1,3,3,705,5,4,3,543,Loyal Customers
16016,1,3,7,1126,5,5,4,554,Champions
16017,1,47,1,211,3,2,1,321,About To Sleep
16018,1,39,2,408,3,3,2,332,Hibernating
16019,1,46,9,3786,3,5,5,355,Loyal Customers
16020,1,16,3,851,4,4,3,443,Need Attention
16022,1,260,1,628,1,2,3,123,Hibernating
16023,1,46,3,719,3,4,3,343,Need Attention
16024,1,12,1,251,5,2,2,522,Promising
16025,1,29,1,439,4,2,2,422,New Customer
16026,1,43,1,236,3,2,1,321,About To Sleep
16027,1,91,6,934,2,5,4,254,At Risk
16029,1,38,60,76753,3,5,5,355,Loyal Customers
16030,1,309,1,331,1,2,2,122,Hibernating
16031,1,92,2,548,2,3,3,233,Hibernating
16033,1,5,19,8660,5,5,5,555,Champions
16034,1,196,3,437,1,4,2,142,At Risk
16036,1,87,2,758,2,3,3,233,Hibernating
16037,1,269,3,855,1,4,3,143,At Risk
16038,1,7,3,471,5,4,3,543,Loyal Customers
16040,1,65,3,1313,3,4,4,344,Loyal Customers
16041,1,30,3,3166,4,4,5,445,Champions
16042,1,22,5,1197,4,4,4,444,Loyal Customers
16043,1,37,4,773,3,4,3,343,Need Attention
16045,1,119,4,1340,2,4,4,244,At Risk
16049,1,40,3,1111,3,4,4,344,Loyal Customers
16050,1,173,1,137,1,2,1,121,Lost
16052,1,54,1,362,3,2,2,322,Hibernating
16053,1,32,2,1511,3,3,4,334,Need Attention
16054,1,145,1,783,2,2,3,223,Hibernating
16055,1,220,1,134,1,2,1,121,Lost
16056,1,45,1,664,3,2,3,323,Potential Loyalist
16057,1,16,7,2263,4,5,5,455,Champions
16059,1,65,5,1341,3,4,4,344,Loyal Customers
16062,1,9,4,1153,5,4,4,544,Champions
16063,1,260,1,335,1,2,2,122,Hibernating
16065,1,365,1,372,1,2,2,122,Hibernating
16066,1,16,5,1521,4,4,4,444,Loyal Customers
16070,1,22,2,852,4,3,3,433,Potential Loyalist
16071,1,44,1,326,3,2,2,322,Hibernating
16072,1,288,1,584,1,2,3,123,Hibernating
16073,1,297,1,122,1,2,1,121,Lost
16076,1,3,10,2234,5,5,5,555,Champions
16078,1,283,1,79,1,2,1,121,Lost
16079,1,16,3,1352,4,4,4,444,Loyal Customers
16080,1,81,2,217,2,3,1,231,About To Sleep
16081,1,56,4,2649,3,4,5,345,Loyal Customers
16083,1,100,2,1317,2,3,4,234,At Risk
16084,1,299,1,436,1,2,2,122,Hibernating
16085,1,23,5,981,4,4,4,444,Loyal Customers
16086,1,59,4,944,3,4,4,344,Loyal Customers
16091,1,154,2,315,2,3,2,232,Hibernating
16092,1,114,3,817,2,4,3,243,At Risk
16093,1,106,1,17,2,2,1,221,About To Sleep
16094,1,11,4,1078,5,4,4,544,Champions
16096,1,264,1,320,1,2,2,122,Hibernating
16097,1,240,1,185,1,2,1,121,Lost
16098,1,87,6,1575,2,5,4,254,At Risk
16099,1,50,3,731,3,4,3,343,Need Attention
16101,1,70,1,1290,2,2,4,224,At Risk
16102,1,42,3,1842,3,4,4,344,Loyal Customers
16103,1,7,6,1429,5,5,4,554,Champions
16104,1,61,1,302,3,2,2,322,Hibernating
16105,1,248,1,336,1,2,2,122,Hibernating
16106,1,65,1,108,3,2,1,321,About To Sleep
16107,1,17,7,3204,4,5,5,455,Champions
16108,1,84,1,842,2,2,3,223,Hibernating
16109,1,218,2,611,1,3,3,133,At Risk
16110,1,45,3,1337,3,4,4,344,Loyal Customers
16112,1,143,4,195,2,4,1,241,About To Sleep
16113,1,183,1,161,1,2,1,121,Lost
16114,1,170,1,135,2,2,1,221,About To Sleep
16115,1,9,8,1667,5,5,4,554,Champions
16116,1,211,1,612,1,2,3,123,Hibernating
16117,1,189,1,232,1,2,1,121,Lost
16119,1,8,2,423,5,3,2,532,Potential Loyalist
16120,1,59,4,1309,3,4,4,344,Loyal Customers
16121,1,57,2,867,3,3,3,333,Potential Loyalist
16122,1,73,3,578,2,4,3,243,At Risk
16123,1,51,1,307,3,2,2,322,Hibernating
16124,1,317,1,249,1,2,2,122,Hibernating
16126,1,29,4,6287,4,4,5,445,Champions
16127,1,39,1,656,3,2,3,323,Potential Loyalist
16128,1,17,5,1880,4,4,4,444,Loyal Customers
16131,1,51,6,3506,3,5,5,355,Loyal Customers
16133,1,3,33,14589,5,5,5,555,Champions
16134,1,21,2,618,4,3,3,433,Potential Loyalist
16135,1,262,1,517,1,2,3,123,Hibernating
16136,1,59,3,709,3,4,3,343,Need Attention
16139,1,18,3,635,4,4,3,443,Need Attention
16140,1,65,1,601,3,2,3,323,Potential Loyalist
16141,1,88,1,620,2,2,3,223,Hibernating
16142,1,249,1,535,1,2,3,123,Hibernating
16143,1,3,5,2069,5,4,5,545,Champions
16144,1,246,1,175,1,2,1,121,Lost
16145,1,8,11,3799,5,5,5,555,Champions
16146,1,157,3,734,2,4,3,243,At Risk
16147,1,133,1,375,2,2,2,222,Hibernating
16148,1,296,1,76,1,2,1,121,Lost
16149,1,4,2,280,5,3,2,532,Potential Loyalist
16150,1,42,4,1659,3,4,4,344,Loyal Customers
16152,1,268,1,1829,1,2,4,124,At Risk
16153,1,49,5,1824,3,4,4,344,Loyal Customers
16156,1,8,9,3122,5,5,5,555,Champions
16157,1,15,3,656,4,4,3,443,Need Attention
16159,1,281,1,348,1,2,2,122,Hibernating
16160,1,65,2,1025,3,3,4,334,Need Attention
16161,1,1,18,5411,5,5,5,555,Champions
16162,1,252,1,37,1,2,1,121,Lost
16163,1,232,2,856,1,3,3,133,At Risk
16164,1,17,3,822,4,4,3,443,Need Attention
16168,1,10,26,3511,5,5,5,555,Champions
16169,1,8,4,1822,5,4,4,544,Champions
16170,1,50,6,1885,3,5,4,354,Loyal Customers
16171,1,59,1,73,3,2,1,321,About To Sleep
16172,1,95,5,1140,2,4,4,244,At Risk
16173,1,15,6,1418,4,5,4,454,Champions
16174,1,126,3,1009,2,4,4,244,At Risk
16175,1,94,4,1037,2,4,4,244,At Risk
16177,1,50,1,331,3,2,2,322,Hibernating
16178,1,138,1,197,2,2,1,221,About To Sleep
16179,1,60,1,215,3,2,1,321,About To Sleep
16180,1,100,8,10254,2,5,5,255,At Risk
16181,1,73,1,305,2,2,2,222,Hibernating
16182,1,72,4,6617,2,4,5,245,At Risk
16183,1,67,1,338,3,2,2,322,Hibernating
16184,1,64,6,1158,3,5,4,354,Loyal Customers
16185,1,16,2,529,4,3,3,433,Potential Loyalist
16186,1,22,11,3699,4,5,5,455,Champions
16187,1,31,15,6911,4,5,5,455,Champions
16188,1,44,4,981,3,4,4,344,Loyal Customers
16189,1,15,2,215,4,3,1,431,Potential Loyalist
16190,1,40,1,215,3,2,1,321,About To Sleep
16191,1,2,13,5180,5,5,5,555,Champions
16193,1,236,1,314,1,2,2,122,Hibernating
16198,1,75,1,400,2,2,2,222,Hibernating
16200,1,4,2,1080,5,3,4,534,Need Attention
16201,1,3,4,1863,5,4,4,544,Champions
16202,1,360,1,365,1,2,2,122,Hibernating
16203,1,58,3,422,3,4,2,342,Potential Loyalist
16204,1,23,1,405,4,2,2,422,New Customer
16205,1,30,4,761,4,4,3,443,Need Attention
16206,1,54,4,537,3,4,3,343,Need Attention
16207,1,25,1,394,4,2,2,422,New Customer
16208,1,44,2,664,3,3,3,333,Potential Loyalist
16209,1,88,5,2262,2,4,5,245,At Risk
16210,1,1,16,16347,5,5,5,555,Champions
16211,1,88,1,547,2,2,3,223,Hibernating
16212,1,19,2,690,4,3,3,433,Potential Loyalist
16213,1,78,1,159,2,2,1,221,About To Sleep
16214,1,170,3,1062,2,4,4,244,At Risk
16215,1,80,1,242,2,2,2,222,Hibernating
16216,1,267,1,914,1,2,4,124,At Risk
16217,1,235,2,304,1,3,2,132,Hibernating
16218,1,29,6,2613,4,5,5,455,Champions
16221,1,36,2,698,3,3,3,333,Potential Loyalist
16222,1,318,1,846,1,2,3,123,Hibernating
16224,1,57,4,1295,3,4,4,344,Loyal Customers
16225,1,44,5,1096,3,4,4,344,Loyal Customers
16226,1,203,3,255,1,4,2,142,At Risk
16227,1,225,1,314,1,2,2,122,Hibernating
16229,1,87,2,1010,2,3,4,234,At Risk
16230,1,189,2,542,1,3,3,133,At Risk
16232,1,43,4,990,3,4,4,344,Loyal Customers
16233,1,71,2,389,2,3,2,232,Hibernating
16235,1,40,5,867,3,4,3,343,Need Attention
16236,1,78,1,432,2,2,2,222,Hibernating
16239,1,56,2,414,3,3,2,332,Hibernating
16240,1,24,2,3718,4,3,5,435,Loyal Customers
16241,1,9,12,2330,5,5,5,555,Champions
16242,1,8,7,3603,5,5,5,555,Champions
16243,1,33,2,409,3,3,2,332,Hibernating
16244,1,211,1,466,1,2,3,123,Hibernating
16245,1,23,3,1413,4,4,4,444,Loyal Customers
16247,1,170,1,114,2,2,1,221,About To Sleep
16248,1,61,1,152,3,2,1,321,About To Sleep
16249,1,52,5,1800,3,4,4,344,Loyal Customers
16250,1,261,1,163,1,2,1,121,Lost
16253,1,66,2,3683,3,3,5,335,Loyal Customers
16255,1,16,8,2619,4,5,5,455,Champions
16256,1,266,1,752,1,2,3,123,Hibernating
16257,1,176,1,46,1,2,1,121,Lost
16258,1,45,5,5203,3,4,5,345,Loyal Customers
16260,1,50,1,1035,3,2,4,324,Need Attention
16261,1,17,4,746,4,4,3,443,Need Attention
16265,1,9,9,5447,5,5,5,555,Champions
16266,1,73,7,861,2,5,3,253,At Risk
16268,1,71,2,667,2,3,3,233,Hibernating
16270,1,353,1,1141,1,2,4,124,At Risk
16271,1,2,5,1429,5,4,4,544,Champions
16272,1,116,1,411,2,2,2,222,Hibernating
16275,1,196,1,559,1,2,3,123,Hibernating
16276,1,176,1,810,1,2,3,123,Hibernating
16278,1,100,1,566,2,2,3,223,Hibernating
16279,1,21,3,1509,4,4,4,444,Loyal Customers
16281,1,72,1,2062,2,2,5,225,At Risk
16282,1,339,1,168,1,2,1,121,Lost
16283,1,5,5,1570,5,4,4,544,Champions
16284,1,31,2,823,4,3,3,433,Potential Loyalist
16287,1,169,1,142,2,2,1,221,About To Sleep
16292,1,121,1,302,2,2,2,222,Hibernating
16293,1,21,9,1870,4,5,4,454,Champions
16295,1,9,4,1328,5,4,4,544,Champions
16297,1,268,1,301,1,2,2,122,Hibernating
16298,1,22,3,598,4,4,3,443,Need Attention
16302,1,126,1,233,2,2,1,221,About To Sleep
16303,1,25,3,5360,4,4,5,445,Champions
16305,1,138,1,361,2,2,2,222,Hibernating
16306,1,213,5,564,1,4,3,143,At Risk
16308,1,37,4,2560,3,4,5,345,Loyal Customers
16309,1,106,2,706,2,3,3,233,Hibernating
16311,1,17,2,616,4,3,3,433,Potential Loyalist
16313,1,3,2,274,5,3,2,532,Potential Loyalist
16315,1,330,1,226,1,2,1,121,Lost
16316,1,64,8,2938,3,5,5,355,Loyal Customers
16317,1,119,3,1341,2,4,4,244,At Risk
16318,1,35,1,328,3,2,2,322,Hibernating
16319,1,217,1,404,1,2,2,122,Hibernating
16322,1,1,2,326,5,3,2,532,Potential Loyalist
16323,1,196,1,207,1,2,1,121,Lost
16324,1,128,3,428,2,4,2,242,At Risk
16325,1,46,3,594,3,4,3,343,Need Attention
16326,1,5,14,3110,5,5,5,555,Champions
16327,1,14,5,3308,4,4,5,445,Champions
16330,1,17,3,251,4,4,2,442,Potential Loyalist
16332,1,28,7,1593,4,5,4,454,Champions
16333,1,7,22,26626,5,5,5,555,Champions
16337,1,36,1,151,3,2,1,321,About To Sleep
16338,1,157,1,214,2,2,1,221,About To Sleep
16339,1,284,1,109,1,2,1,121,Lost
16340,1,107,1,549,2,2,3,223,Hibernating
16341,1,24,4,1971,4,4,5,445,Champions
16342,1,75,4,322,2,4,2,242,At Risk
16343,1,16,2,370,4,3,2,432,Potential Loyalist
16344,1,158,1,101,2,2,1,221,About To Sleep
16345,1,44,1,575,3,2,3,323,Potential Loyalist
16347,1,11,2,887,5,3,3,533,Potential Loyalist
16348,1,32,7,1469,3,5,4,354,Loyal Customers
16349,1,290,1,53,1,2,1,121,Lost
16350,1,21,4,1116,4,4,4,444,Loyal Customers
16351,1,332,1,153,1,2,1,121,Lost
16352,1,17,2,494,4,3,3,433,Potential Loyalist
16353,1,3,22,6471,5,5,5,555,Champions
16354,1,63,2,395,3,3,2,332,Hibernating
16356,1,197,3,211,1,4,1,141,Lost
16357,1,33,3,658,3,4,3,343,Need Attention
16358,1,1,4,2027,5,4,5,545,Champions
16359,1,7,9,1750,5,5,4,554,Champions
16360,1,4,6,3512,5,5,5,555,Champions
16361,1,9,4,896,5,4,4,544,Champions
16362,1,32,5,734,3,4,3,343,Need Attention
16363,1,53,1,109,3,2,1,321,About To Sleep
16364,1,11,2,707,5,3,3,533,Potential Loyalist
16365,1,17,8,1400,4,5,4,454,Champions
16366,1,18,1,327,4,2,2,422,New Customer
16367,1,37,2,804,3,3,3,333,Potential Loyalist
16368,1,2,2,497,5,3,3,533,Potential Loyalist
16369,1,18,3,1553,4,4,4,444,Loyal Customers
16370,1,82,4,1320,2,4,4,244,At Risk
16372,1,33,2,367,3,3,2,332,Hibernating
16374,1,66,2,473,3,3,3,333,Potential Loyalist
16376,1,8,2,987,5,3,4,534,Need Attention
16377,1,267,1,676,1,2,3,123,Hibernating
16378,1,247,3,362,1,4,2,142,At Risk
16379,1,4,4,2157,5,4,5,545,Champions
16380,1,61,1,1780,3,2,4,324,Need Attention
16383,1,74,2,668,2,3,3,233,Hibernating
16384,1,89,2,584,2,3,3,233,Hibernating
16385,1,60,2,407,3,3,2,332,Hibernating
16386,1,28,2,317,4,3,2,432,Potential Loyalist
16387,1,322,1,94,1,2,1,121,Lost
16389,1,53,4,1382,3,4,4,344,Loyal Customers
16392,1,269,1,221,1,2,1,121,Lost
16393,1,2,12,2861,5,5,5,555,Champions
16394,1,56,5,1555,3,4,4,344,Loyal Customers
16395,1,60,5,1486,3,4,4,344,Loyal Customers
16398,1,154,2,1705,2,3,4,234,At Risk
16399,1,19,2,408,4,3,2,432,Potential Loyalist
16400,1,94,1,303,2,2,2,222,Hibernating
16401,1,1,12,4098,5,5,5,555,Champions
16402,1,264,1,87,1,2,1,121,Lost
16403,1,312,1,177,1,2,1,121,Lost
16404,1,70,1,443,2,2,2,222,Hibernating
16405,1,302,2,167,1,3,1,131,Lost
16406,1,18,1,163,4,2,1,421,New Customer
16407,1,12,10,2126,5,5,5,555,Champions
16409,1,36,5,2028,3,4,5,345,Loyal Customers
16411,1,19,1,83,4,2,1,421,New Customer
16412,1,53,1,151,3,2,1,321,About To Sleep
16413,1,56,1,262,3,2,2,322,Hibernating
16414,1,21,2,126,4,3,1,431,Potential Loyalist
16415,1,44,1,210,3,2,1,321,About To Sleep
16416,1,26,3,1051,4,4,4,444,Loyal Customers
16418,1,44,3,675,3,4,3,343,Need Attention
16419,1,112,6,972,2,5,4,254,At Risk
16422,1,17,50,33016,4,5,5,455,Champions
16423,1,24,1,346,4,2,2,422,New Customer
16424,1,191,1,133,1,2,1,121,Lost
16425,1,302,1,302,1,2,2,122,Hibernating
16426,1,2,10,1908,5,5,5,555,Champions
16427,1,263,2,241,1,3,2,132,Hibernating
16429,1,106,1,284,2,2,2,222,Hibernating
16430,1,57,1,300,3,2,2,322,Hibernating
16431,1,213,3,642,1,4,3,143,At Risk
16432,1,64,1,287,3,2,2,322,Hibernating
16433,1,28,1,184,4,2,1,421,New Customer
16434,1,29,7,1522,4,5,4,454,Champions
16438,1,5,5,798,5,4,3,543,Loyal Customers
16440,1,7,5,3640,5,4,5,545,Champions
16441,1,67,2,381,3,3,2,332,Hibernating
16442,1,1,3,616,5,4,3,543,Loyal Customers
16444,1,46,4,654,3,4,3,343,Need Attention
16445,1,33,1,230,3,2,1,321,About To Sleep
16446,1,0,2,168472,5,3,5,535,Need Attention
16447,1,135,1,259,2,2,2,222,Hibernating
16448,1,198,1,188,1,2,1,121,Lost
16449,1,197,2,707,1,3,3,133,At Risk
16450,1,149,1,311,2,2,2,222,Hibernating
16451,1,87,1,266,2,2,2,222,Hibernating
16454,1,44,2,6,3,3,1,331,About To Sleep
16455,1,63,5,1459,3,4,4,344,Loyal Customers
16456,1,99,4,1370,2,4,4,244,At Risk
16457,1,218,1,208,1,2,1,121,Lost
16458,1,2,18,3482,5,5,5,555,Champions
16460,1,28,3,814,4,4,3,443,Need Attention
16461,1,177,1,151,1,2,1,121,Lost
16462,1,73,3,136,2,4,1,241,About To Sleep
16463,1,21,4,1422,4,4,4,444,Loyal Customers
16464,1,19,3,1314,4,4,4,444,Loyal Customers
16466,1,33,7,1603,3,5,4,354,Loyal Customers
16468,1,74,1,74,2,2,1,221,About To Sleep
16469,1,23,4,650,4,4,3,443,Need Attention
16470,1,51,4,762,3,4,3,343,Need Attention
16471,1,274,1,223,1,2,1,121,Lost
16473,1,164,3,316,2,4,2,242,At Risk
16474,1,7,7,1871,5,5,4,554,Champions
16475,1,88,4,544,2,4,3,243,At Risk
16477,1,63,6,2268,3,5,5,355,Loyal Customers
16478,1,25,3,331,4,4,2,442,Potential Loyalist
16479,1,10,2,300,5,3,2,532,Potential Loyalist
16480,1,75,1,769,2,2,3,223,Hibernating
16482,1,15,1,220,4,2,1,421,New Customer
16483,1,192,1,139,1,2,1,121,Lost
16484,1,173,2,404,1,3,2,132,Hibernating
16485,1,77,1,363,2,2,2,222,Hibernating
16488,1,33,3,498,3,4,3,343,Need Attention
16491,1,46,1,731,3,2,3,323,Potential Loyalist
16493,1,79,4,1351,2,4,4,244,At Risk
16494,1,296,1,826,1,2,3,123,Hibernating
16495,1,3,3,684,5,4,3,543,Loyal Customers
16496,1,8,3,1599,5,4,4,544,Champions
16497,1,49,6,2965,3,5,5,355,Loyal Customers
16498,1,161,2,100,2,3,1,231,About To Sleep
16499,1,360,2,365,1,3,2,132,Hibernating
16500,1,4,6,400,5,5,2,552,Potential Loyalist
16503,1,106,4,1431,2,4,4,244,At Risk
16504,1,25,1,484,4,2,3,423,Potential Loyalist
16505,1,31,1,777,4,2,3,423,Potential Loyalist
16506,1,19,2,90,4,3,1,431,Potential Loyalist
16509,1,296,1,363,1,2,2,122,Hibernating
16511,1,21,3,950,4,4,4,444,Loyal Customers
16513,1,4,4,874,5,4,3,543,Loyal Customers
16515,1,52,5,1627,3,4,4,344,Loyal Customers
16516,1,30,1,101,4,2,1,421,New Customer
16517,1,277,1,162,1,2,1,121,Lost
16518,1,61,2,484,3,3,3,333,Potential Loyalist
16519,1,25,2,215,4,3,1,431,Potential Loyalist
16520,1,186,3,1046,1,4,4,144,Cannot Lose
16523,1,1,21,9418,5,5,5,555,Champions
16525,1,2,25,12616,5,5,5,555,Champions
16526,1,171,1,290,1,2,2,122,Hibernating
16527,1,81,1,228,2,2,1,221,About To Sleep
16528,1,3,1,244,5,2,2,522,Promising
16529,1,190,1,455,1,2,2,122,Hibernating
16531,1,22,7,1244,4,5,4,454,Champions
16532,1,17,3,6748,4,4,5,445,Champions
16533,1,19,3,1095,4,4,4,444,Loyal Customers
16535,1,5,1,593,5,2,3,523,Promising
16536,1,110,1,548,2,2,3,223,Hibernating
16539,1,2,3,946,5,4,4,544,Champions
16542,1,53,1,119,3,2,1,321,About To Sleep
16545,1,164,1,339,2,2,2,222,Hibernating
16546,1,290,1,487,1,2,3,123,Hibernating
16549,1,10,10,4154,5,5,5,555,Champions
16550,1,108,4,1744,2,4,4,244,At Risk
16551,1,95,3,922,2,4,4,244,At Risk
16552,1,242,1,284,1,2,2,122,Hibernating
16553,1,163,12,5719,2,5,5,255,At Risk
16554,1,42,3,837,3,4,3,343,Need Attention
16555,1,35,2,285,3,3,2,332,Hibernating
16556,1,66,7,3313,3,5,5,355,Loyal Customers
16557,1,24,2,281,4,3,2,432,Potential Loyalist
16558,1,0,19,7769,5,5,5,555,Champions
16560,1,26,2,841,4,3,3,433,Potential Loyalist
16561,1,5,2,511,5,3,3,533,Potential Loyalist
16563,1,53,1,1077,3,2,4,324,Need Attention
16565,1,364,1,173,1,2,1,121,Lost
16566,1,15,5,614,4,4,3,443,Need Attention
16567,1,194,2,865,1,3,3,133,At Risk
16569,1,3,1,124,5,2,1,521,Promising
16570,1,15,10,3738,4,5,5,455,Champions
16571,1,26,3,1421,4,4,4,444,Loyal Customers
16572,1,127,3,1009,2,4,4,244,At Risk
16573,1,84,2,663,2,3,3,233,Hibernating
16574,1,71,1,451,2,2,2,222,Hibernating
16581,1,182,1,105,1,2,1,121,Lost
16582,1,113,1,313,2,2,2,222,Hibernating
16584,1,80,2,936,2,3,4,234,At Risk
16586,1,248,1,463,1,2,3,123,Hibernating
16587,1,232,1,225,1,2,1,121,Lost
16589,1,71,3,459,2,4,3,243,At Risk
16591,1,68,1,213,2,2,1,221,About To Sleep
16592,1,4,16,4113,5,5,5,555,Champions
16593,1,50,3,330,3,4,2,342,Potential Loyalist
16594,1,75,1,181,2,2,1,221,About To Sleep
16595,1,61,1,360,3,2,2,322,Hibernating
16596,1,15,1,129,4,2,1,421,New Customer
16597,1,4,1,90,5,2,1,521,Promising
16598,1,285,1,145,1,2,1,121,Lost
16600,1,4,6,813,5,5,3,553,Potential Loyalist
16601,1,40,1,244,3,2,2,322,Hibernating
16602,1,36,1,528,3,2,3,323,Potential Loyalist
16603,1,74,2,482,2,3,3,233,Hibernating
16607,1,17,14,3347,4,5,5,455,Champions
16609,1,15,7,5493,4,5,5,455,Champions
16610,1,219,1,75,1,2,1,121,Lost
16611,1,186,1,129,1,2,1,121,Lost
16612,1,32,4,1187,3,4,4,344,Loyal Customers
16613,1,70,1,618,2,2,3,223,Hibernating
16614,1,182,1,506,1,2,3,123,Hibernating
16616,1,15,2,500,4,3,3,433,Potential Loyalist
16617,1,235,1,151,1,2,1,121,Lost
16618,1,31,5,2647,4,4,5,445,Champions
16619,1,263,1,226,1,2,1,121,Lost
16620,1,3,2,178,5,3,1,531,Potential Loyalist
16621,1,51,4,813,3,4,3,343,Need Attention
16623,1,245,1,129,1,2,1,121,Lost
16624,1,80,2,810,2,3,3,233,Hibernating
16625,1,274,1,333,1,2,2,122,Hibernating
16626,1,0,17,4413,5,5,5,555,Champions
16627,1,79,1,322,2,2,2,222,Hibernating
16628,1,29,5,2188,4,4,5,445,Champions
16629,1,73,2,417,2,3,2,232,Hibernating
16633,1,17,6,2883,4,5,5,455,Champions
16634,1,222,1,53,1,2,1,121,Lost
16637,1,32,4,1154,3,4,4,344,Loyal Customers
16638,1,22,9,1630,4,5,4,454,Champions
16639,1,31,3,1257,4,4,4,444,Loyal Customers
16641,1,105,1,231,2,2,1,221,About To Sleep
16642,1,4,2,688,5,3,3,533,Potential Loyalist
16643,1,245,1,487,1,2,3,123,Hibernating
16644,1,177,2,833,1,3,3,133,At Risk
16647,1,169,2,214,2,3,1,231,About To Sleep
16648,1,42,1,290,3,2,2,322,Hibernating
16650,1,71,1,518,2,2,3,223,Hibernating
16652,1,58,7,6773,3,5,5,355,Loyal Customers
16653,1,16,2,1212,4,3,4,434,Need Attention
16654,1,141,3,373,2,4,2,242,At Risk
16655,1,17,6,3794,4,5,5,455,Champions
16656,1,22,15,8625,4,5,5,455,Champions
16657,1,9,4,933,5,4,4,544,Champions
16659,1,189,1,39,1,2,1,121,Lost
16660,1,16,4,1267,4,4,4,444,Loyal Customers
16665,1,362,1,135,1,2,1,121,Lost
16666,1,19,1,118,4,2,1,421,New Customer
16667,1,68,2,570,2,3,3,233,Hibernating
16668,1,15,6,306,4,5,2,452,Potential Loyalist
16669,1,23,3,1374,4,4,4,444,Loyal Customers
16670,1,16,11,4095,4,5,5,455,Champions
16671,1,28,3,1692,4,4,4,444,Loyal Customers
16672,1,2,20,8134,5,5,5,555,Champions
16674,1,54,2,319,3,3,2,332,Hibernating
16676,1,33,4,1592,3,4,4,344,Loyal Customers
16678,1,2,12,3109,5,5,5,555,Champions
16680,1,43,1,183,3,2,1,321,About To Sleep
16681,1,72,6,1770,2,5,4,254,At Risk
16682,1,4,5,1028,5,4,4,544,Champions
16684,1,4,28,66653,5,5,5,555,Champions
16685,1,61,2,324,3,3,2,332,Hibernating
16686,1,47,7,3062,3,5,5,355,Loyal Customers
16688,1,1,4,1260,5,4,4,544,Champions
16689,1,75,2,422,2,3,2,232,Hibernating
16690,1,72,2,225,2,3,1,231,About To Sleep
16692,1,256,2,1276,1,3,4,134,At Risk
16693,1,68,2,482,2,3,3,233,Hibernating
16696,1,135,4,657,2,4,3,243,At Risk
16697,1,241,1,112,1,2,1,121,Lost
16698,1,226,2,1998,1,3,5,135,At Risk
16700,1,8,12,4739,5,5,5,555,Champions
16701,1,8,13,5398,5,5,5,555,Champions
16705,1,0,20,14034,5,5,5,555,Champions
16706,1,37,3,531,3,4,3,343,Need Attention
16708,1,45,1,656,3,2,3,323,Potential Loyalist
16709,1,84,5,3029,2,4,5,245,At Risk
16710,1,19,9,2107,4,5,5,455,Champions
16711,1,3,5,1651,5,4,4,544,Champions
16712,1,9,11,3645,5,5,5,555,Champions
16713,1,18,14,6508,4,5,5,455,Champions
16714,1,218,3,1161,1,4,4,144,Cannot Lose
16715,1,78,1,301,2,2,2,222,Hibernating
16716,1,266,2,901,1,3,4,134,At Risk
16717,1,23,5,3551,4,4,5,445,Champions
16719,1,14,6,1359,4,5,4,454,Champions
16720,1,26,1,155,4,2,1,421,New Customer
16721,1,262,1,292,1,2,2,122,Hibernating
16722,1,17,11,3931,4,5,5,455,Champions
16723,1,91,2,589,2,3,3,233,Hibernating
16725,1,302,6,658,1,5,3,153,At Risk
16726,1,26,5,1382,4,4,4,444,Loyal Customers
16727,1,364,1,272,1,2,2,122,Hibernating
16728,1,46,4,1054,3,4,4,344,Loyal Customers
16729,1,38,21,7239,3,5,5,355,Loyal Customers
16730,1,52,3,743,3,4,3,343,Need Attention
16732,1,31,1,603,4,2,3,423,Potential Loyalist
16734,1,52,3,650,3,4,3,343,Need Attention
16735,1,78,5,2300,2,4,5,245,At Risk
16737,1,53,1,417,3,2,2,322,Hibernating
16738,1,297,1,3,1,2,1,121,Lost
16739,1,176,1,323,1,2,2,122,Hibernating
